Complexity	Model	Value	Type
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.353846245234975	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.613497087372658	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.75	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.472314788452559	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.623495238880507	Weighted LogLoss
1_modality	Clinical	0.814393939393939	AUROC
1_modality	Clinical	0.451750737688238	AUPRC
1_modality	Clinical	0.534514714080776	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.568181818181818	AUROC
2_modality	ClinicalMetabolomicsBioc	0.237169678836792	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.699775575699775	Weighted LogLoss
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.65530303030303	AUROC
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.252003384687208	AUPRC
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.661981427334083	Weighted LogLoss
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.651515151515151	AUROC
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.250447648756472	AUPRC
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.665123112282334	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.761363636363636	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.555737597975501	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.614825110995873	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.651515151515151	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.330271660706443	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.84759484406315	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.678030303030303	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.411252348938653	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	1.34809133181831	Weighted LogLoss
1_modality	Clinical	0.859848484848485	AUROC
1_modality	Clinical	0.548304586936052	AUPRC
1_modality	Clinical	0.487981006081203	Weighted LogLoss
2_modality	ClinicalProteomics	0.598484848484849	AUROC
2_modality	ClinicalProteomics	0.199278734550474	AUPRC
2_modality	ClinicalProteomics	0.765818623025057	Weighted LogLoss
3_modality	ClinicalTranscriptomicsProteomics	0.617424242424242	AUROC
3_modality	ClinicalTranscriptomicsProteomics	0.227958688574497	AUPRC
3_modality	ClinicalTranscriptomicsProteomics	0.677878019134402	Weighted LogLoss
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetb	0.632575757575758	AUROC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetb	0.256252496107278	AUPRC
4_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetb	0.723152485801681	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.59469696969697	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.214098036410611	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.676819810959238	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.640151515151515	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.259288277511962	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.683998313843618	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.632575757575758	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.22878820803716	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.665673329550654	Weighted LogLoss
1_modality	Clinical	0.640151515151515	AUROC
1_modality	Clinical	0.325402164087509	AUPRC
1_modality	Clinical	0.64783815033909	Weighted LogLoss
2_modality	ClinicalMethylomics	0.507575757575758	AUROC
2_modality	ClinicalMethylomics	0.191487346639401	AUPRC
2_modality	ClinicalMethylomics	2.13303606512476	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.568181818181818	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.165850422212123	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	1.00125849188541	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.526515151515151	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.256098454841448	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.752751480177514	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.640151515151515	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.269089023841407	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.711898831093889	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.670454545454545	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.308276094471378	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.648023883621379	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.696969696969697	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.31740637692444	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.646539613577693	Weighted LogLoss
1_modality	Clinical	0.939393939393939	AUROC
1_modality	Clinical	0.671543560606061	AUPRC
1_modality	Clinical	0.627736982790562	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.598484848484849	AUROC
2_modality	ClinicalMetabolomicsBioc	0.2351256227525	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.669776090796218	Weighted LogLoss
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.628787878787879	AUROC
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.223171526973772	AUPRC
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.66939265782943	Weighted LogLoss
4_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBioc	0.734848484848485	AUROC
4_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBioc	0.374171568737132	AUPRC
4_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBioc	0.616973917444566	Weighted LogLoss
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.704545454545455	AUROC
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.333155408659441	AUPRC
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.65218406005244	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.541666666666667	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.197871595937453	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	1.60950988613478	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.59469696969697	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.226107542375925	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	1.33268125465891	Weighted LogLoss
1_modality	Clinical	0.909090909090909	AUROC
1_modality	Clinical	0.718272930772931	AUPRC
1_modality	Clinical	0.463267582515753	Weighted LogLoss
2_modality	ClinicalOlink	0.623106060606061	AUROC
2_modality	ClinicalOlink	0.273727388560012	AUPRC
2_modality	ClinicalOlink	0.677023740673819	Weighted LogLoss
3_modality	ClinicalProteomicsOlink	0.708333333333333	AUROC
3_modality	ClinicalProteomicsOlink	0.317557525057525	AUPRC
3_modality	ClinicalProteomicsOlink	0.635376450076364	Weighted LogLoss
4_modality	ClinicalProteomicsMetabolomicsMetbOlink	0.742424242424242	AUROC
4_modality	ClinicalProteomicsMetabolomicsMetbOlink	0.598832086959895	AUPRC
4_modality	ClinicalProteomicsMetabolomicsMetbOlink	0.689249897188487	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.723484848484849	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.542279447348045	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.669660340689455	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.693181818181818	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.482017313648411	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.674773534838288	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.662878787878788	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.42234260641977	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.886312589513532	Weighted LogLoss
1_modality	Clinical	0.946969696969697	AUROC
1_modality	Clinical	0.701498154623155	AUPRC
1_modality	Clinical	0.429319319180537	Weighted LogLoss
2_modality	ClinicalMetabolomicsMetb	0.587121212121212	AUROC
2_modality	ClinicalMetabolomicsMetb	0.315476112600137	AUPRC
2_modality	ClinicalMetabolomicsMetb	0.663528196258524	Weighted LogLoss
3_modality	ClinicalMetabolomicsMetbOlink	0.579545454545455	AUROC
3_modality	ClinicalMetabolomicsMetbOlink	0.259102259397239	AUPRC
3_modality	ClinicalMetabolomicsMetbOlink	0.71273020973664	Weighted LogLoss
4_modality	ClinicalMethylomicsMetabolomicsMetbOlink	0.681818181818182	AUROC
4_modality	ClinicalMethylomicsMetabolomicsMetbOlink	0.296745101515005	AUPRC
4_modality	ClinicalMethylomicsMetabolomicsMetbOlink	1.15606753757525	Weighted LogLoss
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbOlink	0.670454545454545	AUROC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbOlink	0.29598301637792	AUPRC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbOlink	1.13142284983766	Weighted LogLoss
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.678030303030303	AUROC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.380715133518442	AUPRC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	1.03964226971301	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.662878787878788	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.25321785098959	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.920725003467963	Weighted LogLoss
1_modality	Clinical	0.882575757575758	AUROC
1_modality	Clinical	0.535565246640614	AUPRC
1_modality	Clinical	0.519587459286367	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.590909090909091	AUROC
2_modality	ClinicalMetabolomicsBioc	0.276862560941508	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.722224620161746	Weighted LogLoss
3_modality	ClinicalMethylomicsMetabolomicsBioc	0.496212121212121	AUROC
3_modality	ClinicalMethylomicsMetabolomicsBioc	0.177258525122576	AUPRC
3_modality	ClinicalMethylomicsMetabolomicsBioc	0.693759171702164	Weighted LogLoss
4_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBioc	0.606060606060606	AUROC
4_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBioc	0.257374597574235	AUPRC
4_modality	ClinicalMethylomicsMetabolomicsMetbMetabolomicsBioc	0.667901509656045	Weighted LogLoss
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.590909090909091	AUROC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.28230148590451	AUPRC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.669306885464209	Weighted LogLoss
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.424242424242424	AUROC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.277967777653509	AUPRC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.671854024222602	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.625	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.260192544738581	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.678598674742045	Weighted LogLoss
1_modality	Clinical	0.988636363636364	AUROC
1_modality	Clinical	0.824156746031746	AUPRC
1_modality	Clinical	0.517078652272835	Weighted LogLoss
2_modality	ClinicalMetabolomicsMetb	0.602272727272727	AUROC
2_modality	ClinicalMetabolomicsMetb	0.198936759253465	AUPRC
2_modality	ClinicalMetabolomicsMetb	0.671521788341196	Weighted LogLoss
3_modality	ClinicalMetabolomicsMetbOlink	0.587121212121212	AUROC
3_modality	ClinicalMetabolomicsMetbOlink	0.191685403153424	AUPRC
3_modality	ClinicalMetabolomicsMetbOlink	0.679780019789437	Weighted LogLoss
4_modality	ClinicalMetabolomicsMetbMetabolomicsBiocOlink	0.598484848484849	AUROC
4_modality	ClinicalMetabolomicsMetbMetabolomicsBiocOlink	0.200515971819783	AUPRC
4_modality	ClinicalMetabolomicsMetbMetabolomicsBiocOlink	0.658113725043121	Weighted LogLoss
5_modality	ClinicalProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.662878787878788	AUROC
5_modality	ClinicalProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.242540148768721	AUPRC
5_modality	ClinicalProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.633255508178015	Weighted LogLoss
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.704545454545455	AUROC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.361561794772911	AUPRC
6_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.660820300665902	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.659090909090909	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.35463765367258	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.692297516152621	Weighted LogLoss
1_modality	Clinical	0.791666666666667	AUROC
1_modality	Clinical	0.359807692307692	AUPRC
1_modality	Clinical	0.571631823161134	Weighted LogLoss
2_modality	ClinicalProteomics	0.477272727272727	AUROC
2_modality	ClinicalProteomics	0.174346692103296	AUPRC
2_modality	ClinicalProteomics	0.707782401069632	Weighted LogLoss
3_modality	ClinicalMethylomicsProteomics	0.522727272727273	AUROC
3_modality	ClinicalMethylomicsProteomics	0.177831960356631	AUPRC
3_modality	ClinicalMethylomicsProteomics	0.70403022630064	Weighted LogLoss
4_modality	ClinicalMethylomicsProteomicsOlink	0.534090909090909	AUROC
4_modality	ClinicalMethylomicsProteomicsOlink	0.175833806866571	AUPRC
4_modality	ClinicalMethylomicsProteomicsOlink	0.705078504513902	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.522727272727273	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.174146479454676	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.709139110027798	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.488636363636364	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.167357334357425	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	1.01751371141503	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.492424242424242	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.223780969900159	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	1.71760649080154	Weighted LogLoss
1_modality	Clinical	0.946969696969697	AUROC
1_modality	Clinical	0.646956168831169	AUPRC
1_modality	Clinical	0.401239295819287	Weighted LogLoss
2_modality	ClinicalOlink	0.643939393939394	AUROC
2_modality	ClinicalOlink	0.239119711208957	AUPRC
2_modality	ClinicalOlink	0.680281483116499	Weighted LogLoss
3_modality	ClinicalMetabolomicsBiocOlink	0.651515151515151	AUROC
3_modality	ClinicalMetabolomicsBiocOlink	0.341951365520444	AUPRC
3_modality	ClinicalMetabolomicsBiocOlink	0.722181664033025	Weighted LogLoss
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.746212121212121	AUROC
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.327236963678496	AUPRC
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.629027693845895	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.670454545454545	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.270466763628528	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.653957448881426	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.632575757575758	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.224976615042152	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	1.2642601730067	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.643939393939394	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.25885160309722	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	1.15685331431595	Weighted LogLoss
1_modality	Clinical	0.893939393939394	AUROC
1_modality	Clinical	0.489995941558442	AUPRC
1_modality	Clinical	0.48064619400228	Weighted LogLoss
2_modality	ClinicalProteomics	0.901515151515151	AUROC
2_modality	ClinicalProteomics	0.514547870430223	AUPRC
2_modality	ClinicalProteomics	0.599195926333973	Weighted LogLoss
3_modality	ClinicalProteomicsMetabolomicsMetb	0.666666666666667	AUROC
3_modality	ClinicalProteomicsMetabolomicsMetb	0.37651645544656	AUPRC
3_modality	ClinicalProteomicsMetabolomicsMetb	0.675634973187865	Weighted LogLoss
4_modality	ClinicalProteomicsMetabolomicsMetbOlink	0.65530303030303	AUROC
4_modality	ClinicalProteomicsMetabolomicsMetbOlink	0.347959270135994	AUPRC
4_modality	ClinicalProteomicsMetabolomicsMetbOlink	0.696608929654524	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.651515151515151	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.329343546765273	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbOlink	0.68619268817685	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.674242424242424	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.363854812279711	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.655738617780817	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.587121212121212	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.364807820550721	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.686993231991976	Weighted LogLoss
1_modality	Clinical	0.920454545454545	AUROC
1_modality	Clinical	0.58590367965368	AUPRC
1_modality	Clinical	0.39900332314881	Weighted LogLoss
2_modality	ClinicalMethylomics	0.522727272727273	AUROC
2_modality	ClinicalMethylomics	0.198233149095185	AUPRC
2_modality	ClinicalMethylomics	1.85695954838392	Weighted LogLoss
3_modality	ClinicalMethylomicsTranscriptomics	0.526515151515151	AUROC
3_modality	ClinicalMethylomicsTranscriptomics	0.206273085143888	AUPRC
3_modality	ClinicalMethylomicsTranscriptomics	1.67093785176729	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.59469696969697	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.238584119143196	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	1.36885103322516	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.587121212121212	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.234000202243103	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	1.3846277396496	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.636363636363636	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.284801457719258	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	1.2662256817678	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.700757575757576	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.302590583647252	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	1.06013197712689	Weighted LogLoss
1_modality	Clinical	0.757575757575758	AUROC
1_modality	Clinical	0.455095598845599	AUPRC
1_modality	Clinical	0.560325470359019	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.632575757575758	AUROC
2_modality	ClinicalMetabolomicsBioc	0.232785861875935	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.673225980047253	Weighted LogLoss
3_modality	ClinicalMetabolomicsBiocOlink	0.643939393939394	AUROC
3_modality	ClinicalMetabolomicsBiocOlink	0.247275254298617	AUPRC
3_modality	ClinicalMetabolomicsBiocOlink	0.677630421406722	Weighted LogLoss
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.5	AUROC
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.186954918493742	AUPRC
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.827456063422591	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.712121212121212	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.370679143664341	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.648105377977206	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.712121212121212	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.350220175549123	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.644004206112493	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.71969696969697	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.32554401264386	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.676893603140026	Weighted LogLoss
1_modality	Clinical	0.856060606060606	AUROC
1_modality	Clinical	0.510371009199134	AUPRC
1_modality	Clinical	0.64263147378716	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.473484848484849	AUROC
2_modality	ClinicalMetabolomicsBioc	0.191210730887504	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.713423427716481	Weighted LogLoss
3_modality	ClinicalMetabolomicsBiocOlink	0.587121212121212	AUROC
3_modality	ClinicalMetabolomicsBiocOlink	0.247312191914942	AUPRC
3_modality	ClinicalMetabolomicsBiocOlink	0.712196676440499	Weighted LogLoss
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.587121212121212	AUROC
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.227396250335492	AUPRC
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.679652015819668	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.507575757575758	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.206139861403019	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.708616246950543	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.571969696969697	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.306475537650342	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.698181968791608	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.606060606060606	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.240614626597766	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.881204739408099	Weighted LogLoss
